Tokenizing,Formalisasi
"['xl', 'kenapa', 'sikayak', 'gini', 'sekarang', 'males', 'gue', 'jadinya', 'sia', 'duit', 'gue', 'kuota', 'gue', 'kagak', 'bisa', 'ngapa', 'ngapain', 'dahlah']","['xl', 'kenapa', 'seperti', 'gini', 'sekarang', 'males', 'saya', 'jadinya', 'sia', 'uang', 'saya', 'kuota', 'saya', 'tidak', 'bisa', 'apa', 'sedang apa', 'dahlah']"
"['tidak', 'di', 'rekomendasikan', 'lg', 'utk', 'xl', 'karena', 'makin', 'kesini', 'makin', 'buruk', 'gak', 'sukaa', 'pokoknyaa', 'gak', 'akan', 'lagi', 'pake', 'xl']","['tidak', 'di', 'rekomendasikan', 'lagi', 'untuk', 'xl', 'karena', 'makin', 'kesini', 'makin', 'buruk', 'gak', 'suka', 'pokoknyaa', 'gak', 'akan', 'lagi', 'pakai', 'xl']"
"['sinyal', 'benerin', 'bos', 'setiap', 'ujan', 'aja', 'jelek', 'nh', 'sinyal', 'padahal', 'di', 'jakarta', 'barat', 'paket', 'aja', 'di', 'mahalin', 'kualitas', 'sama', 'kaya', 'yang', 'murah']","['sinyal', 'benerin', 'bos', 'setiap', 'ujan', 'saja', 'jelek', 'nh', 'sinyal', 'padahal', 'di', 'jakarta', 'barat', 'paket', 'saja', 'di', 'mahal', 'kualitas', 'sama', 'kaya', 'yang', 'murah']"
"['kenapa', 'saya', 'melakukan', 'pembelian', 'paket', 'yang', 'sama', 'tetapi', 'jumlah', 'kuota', 'tidak', 'bertambah', 'malah', 'tergantikan', 'oleh', 'yang', 'baru']","['kenapa', 'saya', 'melakukan', 'pembelian', 'paket', 'yang', 'sama', 'tetapi', 'jumlah', 'kuota', 'tidak', 'bertambah', 'bahkan', 'tergantikan', 'oleh', 'yang', 'baru']"
"['sangat', 'membantu', 'dan', 'paket', 'nya', 'murah', 'meriah', 'pas', 'di', 'kantong']","['sangat', 'membantu', 'dan', 'paket', 'nya', 'murah', 'meriah', 'pas', 'di', 'kantong']"
"['isinya', '%', 'komentar', 'negatif', 'semua', 'dan', 'semua', 'dijawab', 'silahkan', 'hubungi', 'maya', 'myxl', 'dll', 'jawabannya', 'sama', 'semua', 'mohon', 'maaf', 'dan', 'silahkan', 'hubungi', 'costumer', 'service', 'jadi', 'ragu', 'mau', 'lanjut']","['isinya', '%', 'komentar', 'negatif', 'semua', 'dan', 'semua', 'dijawab', 'silahkan', 'hubungi', 'maya', 'myxl', 'dan lain lain', 'jawabannya', 'sama', 'semua', 'mohon', 'maaf', 'dan', 'silahkan', 'hubungi', 'konsumen', 'service', 'jadi', 'ragu', 'mau', 'lanjut']"
"['aplikasi', 'ini', 'juga', 'bisa', 'digunakan', 'sebagai', 'bahan', 'dasar', 'pembuatan', 'website', 'toko', 'online', 'seperti', 'pulsa', '&', 'paket']","['aplikasi', 'ini', 'juga', 'bisa', 'digunakan', 'sebagai', 'bahan', 'dasar', 'pembuatan', 'situs', 'toko', 'online', 'seperti', 'pulsa', '&', 'paket']"
"['coba', 'perbaiki', 'masa', 'gk', 'bisa', 'ambil', 'hadiah', 'tar', 'saya', 'kasih', 'bintang', 'untuk', 'sekrang', 'dlu']","['coba', 'perbaiki', 'masa', 'gk', 'bisa', 'ambil', 'hadiah', 'nanti', 'saya', 'kasih', 'bintang', 'untuk', 'sekarang', 'dulu']"
"['mulai', 'kumat', 'nggak', 'stabil', 'untuk', 'daerah', 'pelosok', 'masih', 'belum', 'ada', 'jaringam', 'yg', 'bagus']","['mulai', 'kumat', 'tidak', 'stabil', 'untuk', 'daerah', 'pelosok', 'masih', 'belum', 'ada', 'jaringan', 'yang', 'bagus']"
"['jaringannya', 'hancur', 'banget', 'terutama', 'jaringan', 'internet', 'apalagi', 'untuk', 'daerah', 'pedesaan', 'padahal', 'daerah', 'pedesaan', 'rata', 'pakai', 'xl', 'tapi', 'jaringannya', 'tidak', 'pernah', 'di', 'perhatikan', 'tower', 'dekat', 'tapi', 'jaringan', 'buruk']","['jaringannya', 'hancur', 'banget', 'terutama', 'jaringan', 'internet', 'apalagi', 'untuk', 'daerah', 'pedesaan', 'padahal', 'daerah', 'pedesaan', 'rata', 'pakai', 'xl', 'tapi', 'jaringannya', 'tidak', 'pernah', 'di', 'perhatikan', 'tower', 'dekat', 'tapi', 'jaringan', 'buruk']"
"['tolong', 'promo', 'kuotanya', 'lebih', 'di', 'banyakin', 'kalau', 'terlalu', 'mahal', 'bisa', 'ganti', 'perdana', 'lain', 'terimakasih']","['tolong', 'promo', 'kuota', 'lebih', 'di', 'banyak', 'kalau', 'terlalu', 'mahal', 'bisa', 'ganti', 'perdana', 'lain', 'terima kasih']"
"['lebih', 'gampang', 'milih', 'paketnya', 'keterangannya', 'juga', 'jelas', 'banget', 'mantap', 'deh']","['lebih', 'gampang', 'milih', 'paketnya', 'keterangannya', 'juga', 'jelas', 'banget', 'mantap', 'deh']"
"['my', 'xl', 'masih', 'belum', 'bisa', 'digunakan', 'udah', 'beberapa', 'kali', 'bilang', 'ke', 'maya', 'bilangnya', 'suruh', 'di', 'uninstall', 'lalu', 'coba', 'download', 'lagi', 'hapus', 'data', 'udah', 'di', 'lakuin', 'semua', 'bahkan', 'sampe', 'beberapa', 'kali', 'masih', 'tetap', 'gak', 'bisa', 'padahal', 'saya', 'pengguna', 'lama', 'karna', 'saya', 'ganti', 'hp', 'saya', 'download', 'di', 'hp', 'baru', 'malahan', 'kga', 'bisa', 'dan', 'gak', 'ngebantu', 'juga', 'si', 'maya', 'terpaksa', 'ganti', 'kartu', 'kecewa', 'aku']","['my', 'xl', 'masih', 'belum', 'bisa', 'digunakan', 'sudah', 'beberapa', 'kali', 'bilang', 'ke', 'maya', 'bilangnya', 'suruh', 'di', 'copot', 'lalu', 'coba', 'unduh', 'lagi', 'hapus', 'data', 'sudah', 'di', 'melakukan', 'semua', 'bahkan', 'sampai', 'beberapa', 'kali', 'masih', 'tetap', 'gak', 'bisa', 'padahal', 'saya', 'pengguna', 'lama', 'karena', 'saya', 'ganti', 'seluler', 'saya', 'unduh', 'di', 'seluler', 'baru', 'malahan', 'tidak', 'bisa', 'dan', 'gak', 'bantu', 'juga', 'si', 'maya', 'terpaksa', 'ganti', 'kartu', 'kecewa', 'aku']"
"['bgs', 'eh', 'tapi', 'boong']","['bagus', 'eh', 'tapi', 'bohong']"
"['dari', 'dulu', 'sejak', 'sekolah', 'sma', 'selalu', 'pakai', 'xl', 'tolong', 'ya', 'kak', 'jaringan', 'xl', 'di', 'stabilkan', 'lagi', 'sukses', 'slalu', 'xl', 'axiata']","['dari', 'dulu', 'sejak', 'sekolah', 'sama', 'selalu', 'pakai', 'xl', 'tolong', 'iya', 'kak', 'jaringan', 'xl', 'di', 'stabilkan', 'lagi', 'sukses', 'selalu', 'xl', 'axiata']"
"['saya', 'mau', 'melakukan', 'pembelian', 'paket', 'tapi', 'kenapa', 'tidak', 'bisa', 'heran', 'terjadi', 'kesalahan', 'maksudnya', 'apa', 'makin', 'lama', 'xl', 'makin', 'ngk', 'jelas']","['saya', 'mau', 'melakukan', 'pembelian', 'paket', 'tapi', 'kenapa', 'tidak', 'bisa', 'heran', 'terjadi', 'kesalahan', 'maksudnya', 'apa', 'makin', 'lama', 'xl', 'makin', 'ngk', 'jelas']"
"['kartu', 'xl', 'makin', 'lama', 'sinyal', 'nya', 'makin', 'kayak', 'sampah', 'mau', 'di', 'mana', 'aja', 'di', 'bawa', 'pasti', 'sama', 'aja', 'sinyal', 'nya', 'hilang', 'hilang', 'kecewa', 'berat', 'pakai', 'kartu', 'ini', 'maaf', 'buat', 'provider', 'xl', 'saya', 'gak', 'mau', 'pakai', 'kartu', 'anda', 'lagi', 'merasa', 'rugi']","['kartu', 'xl', 'makin', 'lama', 'sinyal', 'nya', 'makin', 'kayak', 'sampah', 'mau', 'di', 'mana', 'saja', 'di', 'bawa', 'pasti', 'sama', 'saja', 'sinyal', 'nya', 'hilang', 'hilang', 'kecewa', 'berat', 'pakai', 'kartu', 'ini', 'maaf', 'buat', 'provider', 'xl', 'saya', 'gak', 'mau', 'pakai', 'kartu', 'anda', 'lagi', 'merasa', 'rugi']"
"['aplikasi', 'berjalan', 'dengan', 'baik', 'cuman', 'lebih', 'di', 'tingkatkan', 'kualitas', 'app', 'nya', 'jgn', 'kalau', 'log', 'in', 'atau', 'memulai', 'transaksi', 'malah', 'mengalami', 'gangguan']","['aplikasi', 'berjalan', 'dengan', 'baik', 'cuman', 'lebih', 'di', 'tingkatkan', 'kualitas', 'app', 'nya', 'jangan', 'kalau', 'log', 'masuk', 'atau', 'memulai', 'transaksi', 'bahkan', 'mengalami', 'gangguan']"
"['heran', 'saya', 'awalnya', 'signal', 'xl', 'baik', 'saja', 'walau', 'kadang', 'naik', 'turun', 'hari', 'ini', 'kenapa', 'susah', 'sekali', 'yaa', 'signal', 'xl', 'sampe', 'gak', 'ada', 'signal', 'yang', 'muncul', 'di', 'layar', 'hape']","['heran', 'saya', 'awalnya', 'sinyal', 'xl', 'baik', 'saja', 'walau', 'kadang', 'naik', 'turun', 'hari', 'ini', 'kenapa', 'susah', 'sekali', 'yaa', 'sinyal', 'xl', 'sampai', 'gak', 'ada', 'sinyal', 'yang', 'muncul', 'di', 'layar', 'seluler']"
"['alhamdulilah', 'pelayanan', 'mulai', 'membaik', 'sekarang', 'sudah', 'bisa', 'transaksi', 'pembelian', 'di', 'aplikasi', 'myxl', 'terus', 'tingkatkan', 'pelayanan']","['alhamdulilah', 'pelayanan', 'mulai', 'membaik', 'sekarang', 'sudah', 'bisa', 'transaksi', 'pembelian', 'di', 'aplikasi', 'myxl', 'terus', 'tingkatkan', 'pelayanan']"
"['tolong', 'apk', 'nya', 'di', 'perbaiki', 'kembali', 'dikarnakan', 'sering', 'lag', 'saat', 'melakukan', 'transaksi', 'maupun', 'pengecekan', 'data', 'semoga', 'segera', 'di', 'perbaiki', 'agar', 'pengguna', 'yang', 'lain', 'puas']","['tolong', 'aplikasi', 'nya', 'di', 'perbaiki', 'kembali', 'dikarenakan', 'sering', 'lag', 'saat', 'melakukan', 'transaksi', 'maupun', 'cek', 'data', 'semoga', 'segera', 'di', 'perbaiki', 'agar', 'pengguna', 'yang', 'lain', 'puas']"
"['terimakasih', 'admin', 'aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'sebagai', 'pelanggan', 'kartu', 'xl']","['terima kasih', 'admin', 'aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'sebagai', 'konsumen', 'kartu', 'xl']"
"['terima', 'ksih', 'xl', 'telah', 'memberikan', 'promo', 'yg', 'sangat', 'mantap', 'semoga', 'kedepannya', 'xl', 'terus', 'memberikan', 'promo', 'kepada', 'pelanggannya']","['terima', 'kasih', 'xl', 'telah', 'memberikan', 'promo', 'yang', 'sangat', 'mantap', 'semoga', 'kedepannya', 'xl', 'terus', 'memberikan', 'promo', 'kepada', 'konsumen']"
"['hp', 'diam', 'sendirian', 'gak', 'disentuh', 'ber', 'jam', 'jam', 'tau', 'tau', 'muncul', 'anda', 'sedang', 'menikmati', 'internet', 'dengan', 'tarif', 'normal', 'rp', 'rb', 'mb', 'mau', 'youtube', 'tanpa', 'kuota', 'pilih', 'pkt', 'xtra', 'combo', 'di', '*', 'padahal', 'data', 'dan', 'juga', 'wifi', 'tidak', 'ada', 'yang', 'aktif', 'pulsa', 'jadi', 'berkurang', 'sendiri', 'itu', 'namanya', 'pencurian', 'pulsa', 'coba', 'dikali', 'berapa', 'banyak', 'pelanggan', 'perusahaan', 'besar', 'begitu', 'kok', 'berkelakuan', 'kotor']","['seluler', 'diam', 'sendirian', 'gak', 'disentuh', 'ber', 'jam', 'jam', 'tahu', 'tahu', 'muncul', 'anda', 'sedang', 'menikmati', 'internet', 'dengan', 'tarif', 'normal', 'rupiah', 'ribu', 'mb', 'mau', 'youtube', 'tanpa', 'kuota', 'pilih', 'paket', 'xtra', 'kombo', 'di', '*', 'padahal', 'data', 'dan', 'juga', 'wifi', 'tidak', 'ada', 'yang', 'aktif', 'pulsa', 'jadi', 'berkurang', 'sendiri', 'itu', 'namanya', 'pencurian', 'pulsa', 'coba', 'dikali', 'berapa', 'banyak', 'konsumen', 'perusahaan', 'besar', 'begitu', 'kok', 'berkelakuan', 'kotor']"
"['paket', 'youtube', 'hari', 'unlimited', 'baru', 'diaktifin', 'semalem', 'puku', 'pagi', 'udah', 'abis', 'gila', 'xl', 'males', 'guw', 'make', 'xl', 'lagi', 'pembohong', 'buang', 'xl', 'anjrit']","['paket', 'youtube', 'hari', 'unlimited', 'baru', 'diaktifin', 'malam', 'waktu', 'pagi', 'sudah', 'habis', 'gila', 'xl', 'males', 'guw', 'make', 'xl', 'lagi', 'pembohong', 'buang', 'xl', 'anjing']"
"['sinyal', 'tolong', 'di', 'perbaiki', 'lagi', 'ya', 'kemaren', 'saya', 'kesel', 'bnget', 'sinyal', 'gc', 'ada']","['sinyal', 'tolong', 'di', 'perbaiki', 'lagi', 'iya', 'kemarin', 'saya', 'kesel', 'banget', 'sinyal', 'gc', 'ada']"
"['makin', 'baik', 'aja', 'nih', 'aplikasinya', 'banyak', 'fitur', 'dan', 'benefitnya', 'sekarang', 'mulai', 'dari', 'lock', 'pulsa', 'dan', 'bonus', 'yg', 'lain', 'sukes', 'terus', 'myxl']","['makin', 'baik', 'saja', 'ini', 'aplikasinya', 'banyak', 'fitur', 'dan', 'benefit', 'sekarang', 'mulai', 'dari', 'kunci', 'pulsa', 'dan', 'bonus', 'yang', 'lain', 'sukses', 'terus', 'myxl']"
"['saya', 'kasih', 'bintang', 'bukan', 'karna', 'maya', 'karna', 'jaringannya', 'xl', 'bagi', 'saya', 'pribadi', 'sangatlah', 'membatu', 'pertahankan', 'kualitas', 'jaringan', 'internetnya', 'ok']","['saya', 'kasih', 'bintang', 'bukan', 'karena', 'maya', 'karena', 'jaringannya', 'xl', 'bagi', 'saya', 'pribadi', 'sangatlah', 'bantu', 'pertahankan', 'kualitas', 'jaringan', 'internet', 'ok']"
"['mau', 'bilang', 'jelek', 'bingung', 'mau', 'bilang', 'bagus', 'agak', 'tidak', 'layak', 'buat', 'sosmed', 'lancar', 'tapi', 'buar', 'ngegame', 'langsung', 'lag', 'sinyal', 'ilang', 'terus']","['mau', 'bilang', 'jelek', 'bingung', 'mau', 'bilang', 'bagus', 'agak', 'tidak', 'layak', 'buat', 'sosial media', 'lancar', 'tapi', 'buat', 'main', 'langsung', 'lag', 'sinyal', 'hilang', 'terus']"
"['bisa', 'gak', 'perbaiki', 'jaringan', 'nya', 'makin', 'hari', 'makin', 'parah', 'aja', 'niih', 'jaringan', 'kuota', 'banyak', 'tapi', 'ga', 'bisa', 'buat', 'apa', 'lelet', 'amat', 'nih', 'jaringan']","['bisa', 'gak', 'perbaiki', 'jaringan', 'nya', 'makin', 'hari', 'makin', 'parah', 'saja', 'niih', 'jaringan', 'kuota', 'banyak', 'tapi', 'ga', 'bisa', 'buat', 'apa', 'lambat', 'amat', 'ini', 'jaringan']"
"['kenapa', 'saya', 'tidak', 'pernah', 'dapat', 'diskon', 'kuota', 'dari', 'xl', 'padahal', 'teman', 'saya', 'selalu', 'dapat', 'saya', 'juga', 'rutin', 'beli', 'paket']","['kenapa', 'saya', 'tidak', 'pernah', 'dapat', 'diskon', 'kuota', 'dari', 'xl', 'padahal', 'teman', 'saya', 'selalu', 'dapat', 'saya', 'juga', 'rutin', 'beli', 'paket']"
"['semenjak', 'ganti', 'pascabayar', 'kok', 'malah', 'jadi', 'lemot', 'yaa', 'sebelum', 'nya', 'lancar', 'lancar', 'aja']","['semenjak', 'ganti', 'pascabayar', 'kok', 'bahkan', 'jadi', 'lelet', 'yaa', 'sebelum', 'nya', 'lancar', 'lancar', 'saja']"
"['ampun', 'deh', 'baru', 'kali', 'ini', 'isi', 'paket', 'akrab', 'baru', 'hari', 'udh', 'mau', 'hbs', 'pdhl', 'bulan', 'sebelumnya', 'bisa', 'sampe', 'har', 'kenapa', 'ya', 'perasaan', 'kok', 'skrg', 'cepet', 'bgt', 'habis', 'kuotanya', 'pdhl', 'aplikasi', 'yg', 'di', 'gunakan', 'juga', 'hampir', 'sama', 'setiap', 'blnnya', '&', 'masih', 'di', 'bilang', 'normal', 'sedih', 'deh', 'tgl', 'segini', 'udh', 'harus', 'isi', 'booster', 'lagi', 'pdhl', 'seborosnya', 'pemakaian', 'aplikasi', 'di', 'hari', 'ke', 'atau', 'baru', 'booster', 'lagi', 'jadi', 'mikir', 'lagi', 'kalo', 'terusan', 'ky', 'gini']","['ampun', 'deh', 'baru', 'kali', 'ini', 'isi', 'paket', 'akrab', 'baru', 'hari', 'udh', 'mau', 'habis', 'padahal', 'bulan', 'sebelumnya', 'bisa', 'sampai', 'har', 'kenapa', 'iya', 'perasaan', 'kok', 'sekarang', 'cepat', 'banget', 'habis', 'kuota', 'padahal', 'aplikasi', 'yang', 'di', 'gunakan', 'juga', 'hampir', 'sama', 'setiap', 'blnnya', '&', 'masih', 'di', 'bilang', 'normal', 'sedih', 'deh', 'tanggal', 'begini', 'udh', 'harus', 'isi', 'pendorong', 'lagi', 'padahal', 'seborosnya', 'pemakaian', 'aplikasi', 'di', 'hari', 'ke', 'atau', 'baru', 'pendorong', 'lagi', 'jadi', 'mikir', 'lagi', 'kalau', 'terusan', 'seperti', 'gini']"
"['sangat', 'membantu', 'yg', 'terpenting', 'terus', 'tingkatkan', 'perfom', 'nya', 'itu', 'aja', 'yg', 'ingin', 'gw', 'bilang', 'terimakasih']","['sangat', 'membantu', 'yang', 'terpenting', 'terus', 'tingkatkan', 'perfom', 'nya', 'itu', 'saja', 'yang', 'ingin', 'saya', 'bilang', 'terima kasih']"
"['masa', 'aku', 'gak', 'ngeaktipin', 'data', 'tapi', 'pulsaku', 'ribu', 'habis', 'sendiri', 'padahal', 'aku', 'pakai', 'wifi', 'loh']","['masa', 'aku', 'gak', 'aktif', 'data', 'tapi', 'pulsaku', 'ribu', 'habis', 'sendiri', 'padahal', 'aku', 'pakai', 'wifi', 'loh']"
"['tolong', 'diperbaiki', 'lgi', 'jaringan', 'dan', 'aplikasinya', 'kadang', 'suka', 'error', 'pada', 'saat', 'buka', 'apknya', 'itu', 'saja']","['tolong', 'diperbaiki', 'lagi', 'jaringan', 'dan', 'aplikasinya', 'kadang', 'suka', 'error', 'pada', 'saat', 'buka', 'aplikasi', 'itu', 'saja']"
"['lah', 'gw', 'pake', 'xl', 'sinyal', 'aman', 'aman', 'aja', 'kaga', 'ada', 'lag', 'lagan', 'malahan', 'enakan', 'xl', 'daripada', 'si', 'telkom', 'gw', 'lokasi', 'di', 'kampung', 'tapi', 'sinyal', 'joss', 'mantep']","['lah', 'saya', 'pakai', 'xl', 'sinyal', 'aman', 'aman', 'saja', 'tidak', 'ada', 'lag', 'lelet', 'malahan', 'enakan', 'xl', 'daripada', 'si', 'telekomunikasi', 'saya', 'lokasi', 'di', 'kampung', 'tapi', 'sinyal', 'joss', 'mantap']"
"['sinyal', 'bagus', 'tapi', 'gak', 'bisa', 'buka', 'sosmed', 'padahal', 'dekat', 'sama', 'tower', 'loh', 'mau', 'buka', 'my', 'xl', 'aja', 'gak', 'bisa']","['sinyal', 'bagus', 'tapi', 'gak', 'bisa', 'buka', 'sosial media', 'padahal', 'dekat', 'sama', 'tower', 'loh', 'mau', 'buka', 'my', 'xl', 'saja', 'gak', 'bisa']"
"['sinyal', 'makin', 'lemah', 'internet', 'lambat', 'padahal', 'paket', 'combo', 'vip', 'combo', 'reguler', 'sama', 'saja', 'lemotnya', 'tlng', 'tingkatkan', 'lagi', 'jaringan', 'inet', 'nya', 'serasa', 'edge', 'parah', 'deh', 'update', 'untuk', 'saat', 'ini', 'diluar', 'ruangan', 'cukup', 'bagus', 'tapi', 'didalam', 'ruangan', 'dirumah', 'di', 'kantor', 'lemot', 'banget', 'speed', 'internet', 'nya', 'tolong', 'perkuat', 'dong', 'jangkauan', 'sinyal', 'inet', 'nya', 'trims', 'update', 'di', 'indoor', 'makin', 'parah', 'sinyal', 'inet', 'nya', 'makin', 'lemot', 'apalagi', 'musim', 'hujan', 'begini', 'signal', 'very', 'down', 'hhrghh', 'bikin', 'emozi', 'aja']","['sinyal', 'makin', 'lemah', 'internet', 'lambat', 'padahal', 'paket', 'kombo', 'vip', 'kombo', 'reguler', 'sama', 'saja', 'lelet', 'tolong', 'tingkatkan', 'lagi', 'jaringan', 'internet', 'nya', 'serasa', 'edge', 'parah', 'deh', 'terbaru', 'untuk', 'saat', 'ini', 'diluar', 'ruangan', 'cukup', 'bagus', 'tapi', 'didalam', 'ruangan', 'dirumah', 'di', 'kantor', 'lelet', 'banget', 'kecepatan', 'internet', 'nya', 'tolong', 'perkuat', 'dong', 'jangkauan', 'sinyal', 'internet', 'nya', 'terima kasih', 'terbaru', 'di', 'dalam', 'makin', 'parah', 'sinyal', 'internet', 'nya', 'makin', 'lelet', 'apalagi', 'musim', 'hujan', 'begini', 'sinyal', 'sangat', 'bawah', 'hhrghh', 'bikin', 'emosi', 'saja']"
"['saya', 'reload', 'tiap', 'beberapa', 'detik', 'kemudian', 'harga', 'paketnya', 'suka', 'berubah', 'berubah']","['saya', 'reload', 'tiap', 'beberapa', 'detik', 'kemudian', 'harga', 'paketnya', 'suka', 'berubah', 'berubah']"
"['provider', 'kerajaan', 'nya', 'hanya', 'molor', 'jaringan', 'semakin', 'hari', 'semakin', 'busuk', 'customer', 'tidak', 'di', 'prioritaskan', 'klo', 'tidak', 'ada', 'kami', 'kalian', 'mau', 'makan', 'apa', 'bekerjalah', 'sebaiknya', 'jangan', 'hanya', 'cuan']","['provider', 'kerajaan', 'nya', 'hanya', 'molor', 'jaringan', 'semakin', 'hari', 'semakin', 'busuk', 'konsumen', 'tidak', 'di', 'prioritaskan', 'kalau', 'tidak', 'ada', 'kami', 'kalian', 'mau', 'makan', 'apa', 'bekerjalah', 'sebaiknya', 'jangan', 'hanya', 'cuan']"
"['xl', 'napa', 'si', 'kalo', 'mau', 'beli', 'paket', 'combo', 'mini', 'eror', 'mulu', 'kaga', 'jelas', 'banget', 'padahal', 'masi', 'ada', 'sisa', 'paketan', 'buat', 'isi', 'kuota', 'nya', 'najiss']","['xl', 'kenapa', 'si', 'kalau', 'mau', 'beli', 'paket', 'kombo', 'mini', 'error', 'melulu', 'tidak', 'jelas', 'banget', 'padahal', 'masih', 'ada', 'sisa', 'paketan', 'buat', 'isi', 'kuota', 'nya', 'najis']"
"['sinyal', 'jelek', 'layanan', 'aplikasi', 'xl', 'tidak', 'memuaskan', 'pemberitahuan', 'kuota', 'habis', 'selalu', 'menguras', 'pulsa', 'yg', 'ada', 'dulu', 'baru', 'notofication', 'keluar']","['sinyal', 'jelek', 'layanan', 'aplikasi', 'xl', 'tidak', 'puas', 'pemberitahuan', 'kuota', 'habis', 'selalu', 'menguras', 'pulsa', 'yang', 'ada', 'dulu', 'baru', 'notifikasi', 'keluar']"
"['saya', 'pakai', 'xl', 'hampir', 'tahun', 'pakai', 'aplikasi', 'my', 'xl', 'udah', 'tahunan', 'sabar', 'saya', 'sabar', 'kalo', 'tiba', 'tiba', 'aplikasi', 'myxl', 'keluar', 'sendiri', 'pas', 'daftar', 'paket', 'sabar', 'saya', 'benar', 'benar', 'sabar', 'tapi', 'tolong', 'diperbaiki', 'biar', 'tidak', 'terus', 'seperti', 'ini', 'saya', 'setia', 'pake', 'xl', 'jadi', 'mohon', 'diperbaiki']","['saya', 'pakai', 'xl', 'hampir', 'tahun', 'pakai', 'aplikasi', 'my', 'xl', 'sudah', 'tahunan', 'sabar', 'saya', 'sabar', 'kalau', 'tiba', 'tiba', 'aplikasi', 'myxl', 'keluar', 'sendiri', 'pas', 'daftar', 'paket', 'sabar', 'saya', 'benar', 'benar', 'sabar', 'tapi', 'tolong', 'diperbaiki', 'biar', 'tidak', 'terus', 'seperti', 'ini', 'saya', 'setia', 'pakai', 'xl', 'jadi', 'mohon', 'diperbaiki']"
"['lagi', 'serba', 'online', 'pak', 'mau', 'ngisi', 'kuota', 'kenapa', 'gabisa', 'sih', 'status', 'mas', 'perbaikan', 'nya', 'sampai', 'kapan']","['lagi', 'serba', 'online', 'pak', 'mau', 'mengisi', 'kuota', 'kenapa', 'tidak bisa', 'sih', 'status', 'mas', 'perbaikan', 'nya', 'sampai', 'kapan']"
"['pembaruan', 'sampai', 'jam', 'berapa', 'ini', 'kak', 'rabu', 'februari', 'jam', 'sampai', 'jam', 'berapa']","['pembaruan', 'sampai', 'jam', 'berapa', 'ini', 'kak', 'rabu', 'februari', 'jam', 'sampai', 'jam', 'berapa']"
"['kemaren', 'promo', 'gb', 'rb', 'lumayan', 'sih', 'sebulan', 'ga', 'abis', 'malah', 'kebuang', 'saran', 'kalo', 'kuota', 'banyak', 'masa', 'aktif', 'kuotanya', 'di', 'tambahin', 'kak', 'atau', 'bikin', 'menu', 'tambah', 'masa', 'aktif', 'kuota', 'biar', 'ga', 'buang', 'kuota', 'kemaren', 'dapet', 'promo', 'lg', 'gb', 'rb', 'alhamdulillah', 'promo', 'ga', 'pernah', 'mengecewakan']","['kemarin', 'promo', 'gb', 'ribu', 'lumayan', 'sih', 'sebulan', 'ga', 'habis', 'bahkan', 'kebuang', 'saran', 'kalau', 'kuota', 'banyak', 'masa', 'aktif', 'kuota', 'di', 'tambah', 'kak', 'atau', 'bikin', 'menu', 'tambah', 'masa', 'aktif', 'kuota', 'biar', 'ga', 'buang', 'kuota', 'kemarin', 'dapat', 'promo', 'lagi', 'gb', 'ribu', 'alhamdulillah', 'promo', 'ga', 'pernah', 'mengecewakan']"
"['mohon', 'maaf', 'sebelumbya', 'kenapa', 'pas', 'saya', 'masukkan', 'kode', 'voucer', 'gb', 'terus', 'ada', 'notifikasi', 'masuk', 'dan', 'di', 'teruskan', 'untuk', 'scan', 'voucer', 'setelah', 'sya', 'download', 'alpikasi', 'myxl', 'terus', 'sya', 'scan', 'ternyata', 'tdk', 'ada', 'apa', 'malahan', 'sya', 'rugi', 'karna', 'voucer', 'yg', 'saya', 'beli', 'itu', 'ternyata', 'tdk', 'ada', 'apa', 'apa', 'dan', 'setiap', 'login', 'di', 'myxl', 'biar', 'menggunakan', 'hostpot', 'wifi', 'tetapi', 'keterangan', 'cek', 'koneksi', 'internet', 'maksudnya', 'apa', 'ini', 'bos', 'sudah', 'beli', 'kuota', 'mahal', 'tetapi', 'tidak', 'bisa', 'di', 'gunakan', 'jadi', 'kedapannya', 'harus', 'di', 'perbaiki', 'lagi']","['mohon', 'maaf', 'sebelumnya', 'kenapa', 'pas', 'saya', 'masukkan', 'kode', 'voucer', 'gb', 'terus', 'ada', 'notifikasi', 'masuk', 'dan', 'di', 'teruskan', 'untuk', 'memindai', 'voucer', 'setelah', 'sya', 'unduh', 'aplikasi', 'myxl', 'terus', 'sya', 'memindai', 'ternyata', 'tidak', 'ada', 'apa', 'malahan', 'sya', 'rugi', 'karena', 'voucer', 'yang', 'saya', 'beli', 'itu', 'ternyata', 'tidak', 'ada', 'apa', 'apa', 'dan', 'setiap', 'login', 'di', 'myxl', 'biar', 'menggunakan', 'hostpot', 'wifi', 'tetapi', 'keterangan', 'cek', 'koneksi', 'internet', 'maksudnya', 'apa', 'ini', 'bos', 'sudah', 'beli', 'kuota', 'mahal', 'tetapi', 'tidak', 'bisa', 'di', 'gunakan', 'jadi', 'kedapannya', 'harus', 'di', 'perbaiki', 'lagi']"
