CaseFolding,Tokenizing
terima ksih xl telah memberikan promo  yg sangat mantap semoga kedepannya xl terus memberikan promo kepada pelanggannya,"['terima', 'ksih', 'xl', 'telah', 'memberikan', 'promo', 'yg', 'sangat', 'mantap', 'semoga', 'kedepannya', 'xl', 'terus', 'memberikan', 'promo', 'kepada', 'pelanggannya']"
hp diam sendirian  gak disentuh ber jam jam  tau tau muncul anda sedang menikmati internet dengan tarif normal rp rb mb  mau youtube tanpa kuota  pilih pkt xtra combo di * padahal data dan juga wifi tidak ada yang aktif  pulsa jadi berkurang sendiri  itu namanya pencurian pulsa  coba dikali berapa banyak pelanggan  perusahaan besar begitu  kok berkelakuan kotor,"['hp', 'diam', 'sendirian', 'gak', 'disentuh', 'ber', 'jam', 'jam', 'tau', 'tau', 'muncul', 'anda', 'sedang', 'menikmati', 'internet', 'dengan', 'tarif', 'normal', 'rp', 'rb', 'mb', 'mau', 'youtube', 'tanpa', 'kuota', 'pilih', 'pkt', 'xtra', 'combo', 'di', '*', 'padahal', 'data', 'dan', 'juga', 'wifi', 'tidak', 'ada', 'yang', 'aktif', 'pulsa', 'jadi', 'berkurang', 'sendiri', 'itu', 'namanya', 'pencurian', 'pulsa', 'coba', 'dikali', 'berapa', 'banyak', 'pelanggan', 'perusahaan', 'besar', 'begitu', 'kok', 'berkelakuan', 'kotor']"
paket youtube hari unlimited baru diaktifin semalem puku pagi udah abis  gila xl males guw make xl lagi pembohong buang xl anjrit,"['paket', 'youtube', 'hari', 'unlimited', 'baru', 'diaktifin', 'semalem', 'puku', 'pagi', 'udah', 'abis', 'gila', 'xl', 'males', 'guw', 'make', 'xl', 'lagi', 'pembohong', 'buang', 'xl', 'anjrit']"
sinyal tolong di perbaiki lagi ya kemaren saya kesel bnget sinyal gc ada,"['sinyal', 'tolong', 'di', 'perbaiki', 'lagi', 'ya', 'kemaren', 'saya', 'kesel', 'bnget', 'sinyal', 'gc', 'ada']"
makin baik aja nih aplikasinya  banyak fitur dan benefitnya sekarang  mulai dari lock pulsa  dan bonus  yg lain  sukes terus myxl,"['makin', 'baik', 'aja', 'nih', 'aplikasinya', 'banyak', 'fitur', 'dan', 'benefitnya', 'sekarang', 'mulai', 'dari', 'lock', 'pulsa', 'dan', 'bonus', 'yg', 'lain', 'sukes', 'terus', 'myxl']"
saya kasih bintang bukan karna maya  karna jaringannya xl bagi saya pribadi sangatlah membatu  pertahankan kualitas jaringan internetnya ok,"['saya', 'kasih', 'bintang', 'bukan', 'karna', 'maya', 'karna', 'jaringannya', 'xl', 'bagi', 'saya', 'pribadi', 'sangatlah', 'membatu', 'pertahankan', 'kualitas', 'jaringan', 'internetnya', 'ok']"
mau bilang jelek bingung mau bilang bagus agak tidak layak  buat sosmed lancar tapi buar ngegame langsung lag sinyal ilang terus,"['mau', 'bilang', 'jelek', 'bingung', 'mau', 'bilang', 'bagus', 'agak', 'tidak', 'layak', 'buat', 'sosmed', 'lancar', 'tapi', 'buar', 'ngegame', 'langsung', 'lag', 'sinyal', 'ilang', 'terus']"
bisa gak perbaiki jaringan nya makin hari makin parah aja niih jaringan kuota banyak tapi ga bisa buat apa lelet amat nih jaringan,"['bisa', 'gak', 'perbaiki', 'jaringan', 'nya', 'makin', 'hari', 'makin', 'parah', 'aja', 'niih', 'jaringan', 'kuota', 'banyak', 'tapi', 'ga', 'bisa', 'buat', 'apa', 'lelet', 'amat', 'nih', 'jaringan']"
kenapa saya tidak pernah dapat diskon kuota dari xl padahal teman saya selalu dapat saya juga rutin beli paket,"['kenapa', 'saya', 'tidak', 'pernah', 'dapat', 'diskon', 'kuota', 'dari', 'xl', 'padahal', 'teman', 'saya', 'selalu', 'dapat', 'saya', 'juga', 'rutin', 'beli', 'paket']"
semenjak ganti pascabayar kok malah jadi lemot yaa sebelum nya lancar lancar aja,"['semenjak', 'ganti', 'pascabayar', 'kok', 'malah', 'jadi', 'lemot', 'yaa', 'sebelum', 'nya', 'lancar', 'lancar', 'aja']"
ampun deh baru kali ini isi paket akrab baru hari udh mau hbs pdhl bulan sebelumnya bisa sampe  har kenapa ya perasaan kok skrg cepet bgt habis kuotanya pdhl aplikasi yg di gunakan juga hampir sama setiap blnnya & masih di bilang normal sedih deh tgl segini udh harus isi booster lagi  pdhl seborosnya pemakaian aplikasi di hari ke atau baru booster lagi  jadi mikir lagi kalo terusan ky gini ,"['ampun', 'deh', 'baru', 'kali', 'ini', 'isi', 'paket', 'akrab', 'baru', 'hari', 'udh', 'mau', 'hbs', 'pdhl', 'bulan', 'sebelumnya', 'bisa', 'sampe', 'har', 'kenapa', 'ya', 'perasaan', 'kok', 'skrg', 'cepet', 'bgt', 'habis', 'kuotanya', 'pdhl', 'aplikasi', 'yg', 'di', 'gunakan', 'juga', 'hampir', 'sama', 'setiap', 'blnnya', '&', 'masih', 'di', 'bilang', 'normal', 'sedih', 'deh', 'tgl', 'segini', 'udh', 'harus', 'isi', 'booster', 'lagi', 'pdhl', 'seborosnya', 'pemakaian', 'aplikasi', 'di', 'hari', 'ke', 'atau', 'baru', 'booster', 'lagi', 'jadi', 'mikir', 'lagi', 'kalo', 'terusan', 'ky', 'gini']"
sangat membantu  yg terpenting terus tingkatkan perfom nya itu aja yg ingin gw bilang  terimakasih,"['sangat', 'membantu', 'yg', 'terpenting', 'terus', 'tingkatkan', 'perfom', 'nya', 'itu', 'aja', 'yg', 'ingin', 'gw', 'bilang', 'terimakasih']"
masa aku gak ngeaktipin data tapi pulsaku ribu habis sendiri  padahal aku pakai wifi loh,"['masa', 'aku', 'gak', 'ngeaktipin', 'data', 'tapi', 'pulsaku', 'ribu', 'habis', 'sendiri', 'padahal', 'aku', 'pakai', 'wifi', 'loh']"
tolong diperbaiki lgi jaringan dan aplikasinya kadang suka error pada saat buka apknya itu saja,"['tolong', 'diperbaiki', 'lgi', 'jaringan', 'dan', 'aplikasinya', 'kadang', 'suka', 'error', 'pada', 'saat', 'buka', 'apknya', 'itu', 'saja']"
lah gw pake xl sinyal aman aman aja kaga ada lag lagan malahan enakan xl daripada si telkom gw lokasi di kampung tapi sinyal joss mantep,"['lah', 'gw', 'pake', 'xl', 'sinyal', 'aman', 'aman', 'aja', 'kaga', 'ada', 'lag', 'lagan', 'malahan', 'enakan', 'xl', 'daripada', 'si', 'telkom', 'gw', 'lokasi', 'di', 'kampung', 'tapi', 'sinyal', 'joss', 'mantep']"
sinyal bagus tapi gak bisa buka sosmed  padahal dekat sama tower loh  mau buka my xl aja gak bisa,"['sinyal', 'bagus', 'tapi', 'gak', 'bisa', 'buka', 'sosmed', 'padahal', 'dekat', 'sama', 'tower', 'loh', 'mau', 'buka', 'my', 'xl', 'aja', 'gak', 'bisa']"
sinyal makin lemah internet lambat padahal paket combo vip combo reguler sama saja lemotnya  tlng tingkatkan lagi jaringan inet nya serasa edge  parah deh  update  untuk saat ini diluar ruangan cukup bagus tapi didalam ruangan  dirumah di kantor  lemot banget speed internet nya  tolong perkuat dong jangkauan sinyal inet nya trims update  di indoor makin parah sinyal inet nya  makin lemot  apalagi musim hujan begini signal very down hhrghh bikin emozi aja,"['sinyal', 'makin', 'lemah', 'internet', 'lambat', 'padahal', 'paket', 'combo', 'vip', 'combo', 'reguler', 'sama', 'saja', 'lemotnya', 'tlng', 'tingkatkan', 'lagi', 'jaringan', 'inet', 'nya', 'serasa', 'edge', 'parah', 'deh', 'update', 'untuk', 'saat', 'ini', 'diluar', 'ruangan', 'cukup', 'bagus', 'tapi', 'didalam', 'ruangan', 'dirumah', 'di', 'kantor', 'lemot', 'banget', 'speed', 'internet', 'nya', 'tolong', 'perkuat', 'dong', 'jangkauan', 'sinyal', 'inet', 'nya', 'trims', 'update', 'di', 'indoor', 'makin', 'parah', 'sinyal', 'inet', 'nya', 'makin', 'lemot', 'apalagi', 'musim', 'hujan', 'begini', 'signal', 'very', 'down', 'hhrghh', 'bikin', 'emozi', 'aja']"
saya reload tiap beberapa detik kemudian harga paketnya suka berubah berubah,"['saya', 'reload', 'tiap', 'beberapa', 'detik', 'kemudian', 'harga', 'paketnya', 'suka', 'berubah', 'berubah']"
provider kerajaan nya hanya molor jaringan semakin hari semakin busuk customer tidak di prioritaskan klo tidak ada kami kalian mau makan apa bekerjalah sebaiknya jangan hanya cuan,"['provider', 'kerajaan', 'nya', 'hanya', 'molor', 'jaringan', 'semakin', 'hari', 'semakin', 'busuk', 'customer', 'tidak', 'di', 'prioritaskan', 'klo', 'tidak', 'ada', 'kami', 'kalian', 'mau', 'makan', 'apa', 'bekerjalah', 'sebaiknya', 'jangan', 'hanya', 'cuan']"
xl napa si kalo mau beli paket combo mini eror mulu kaga jelas banget padahal masi ada sisa paketan buat isi kuota nya najiss,"['xl', 'napa', 'si', 'kalo', 'mau', 'beli', 'paket', 'combo', 'mini', 'eror', 'mulu', 'kaga', 'jelas', 'banget', 'padahal', 'masi', 'ada', 'sisa', 'paketan', 'buat', 'isi', 'kuota', 'nya', 'najiss']"
sinyal jelek  layanan aplikasi xl tidak memuaskan  pemberitahuan kuota habis selalu menguras pulsa yg ada dulu baru notofication keluar,"['sinyal', 'jelek', 'layanan', 'aplikasi', 'xl', 'tidak', 'memuaskan', 'pemberitahuan', 'kuota', 'habis', 'selalu', 'menguras', 'pulsa', 'yg', 'ada', 'dulu', 'baru', 'notofication', 'keluar']"
saya pakai xl hampir tahun pakai aplikasi my xl udah  tahunan sabar saya sabar kalo tiba tiba aplikasi myxl keluar sendiri pas daftar paket sabar saya benar benar sabar tapi tolong diperbaiki biar tidak terus seperti ini saya setia pake xl jadi mohon diperbaiki,"['saya', 'pakai', 'xl', 'hampir', 'tahun', 'pakai', 'aplikasi', 'my', 'xl', 'udah', 'tahunan', 'sabar', 'saya', 'sabar', 'kalo', 'tiba', 'tiba', 'aplikasi', 'myxl', 'keluar', 'sendiri', 'pas', 'daftar', 'paket', 'sabar', 'saya', 'benar', 'benar', 'sabar', 'tapi', 'tolong', 'diperbaiki', 'biar', 'tidak', 'terus', 'seperti', 'ini', 'saya', 'setia', 'pake', 'xl', 'jadi', 'mohon', 'diperbaiki']"
lagi serba online pak  mau ngisi kuota  kenapa gabisa sih status mas perbaikan nya sampai kapan,"['lagi', 'serba', 'online', 'pak', 'mau', 'ngisi', 'kuota', 'kenapa', 'gabisa', 'sih', 'status', 'mas', 'perbaikan', 'nya', 'sampai', 'kapan']"
pembaruan sampai jam berapa ini kak rabu februari jam sampai jam berapa,"['pembaruan', 'sampai', 'jam', 'berapa', 'ini', 'kak', 'rabu', 'februari', 'jam', 'sampai', 'jam', 'berapa']"
kemaren promo  gb  rb lumayan sih sebulan ga abis malah kebuang saran kalo kuota banyak masa aktif kuotanya di tambahin kak atau bikin menu tambah masa aktif kuota biar ga buang  kuota kemaren dapet promo lg  gb  rb alhamdulillah promo ga pernah mengecewakan ,"['kemaren', 'promo', 'gb', 'rb', 'lumayan', 'sih', 'sebulan', 'ga', 'abis', 'malah', 'kebuang', 'saran', 'kalo', 'kuota', 'banyak', 'masa', 'aktif', 'kuotanya', 'di', 'tambahin', 'kak', 'atau', 'bikin', 'menu', 'tambah', 'masa', 'aktif', 'kuota', 'biar', 'ga', 'buang', 'kuota', 'kemaren', 'dapet', 'promo', 'lg', 'gb', 'rb', 'alhamdulillah', 'promo', 'ga', 'pernah', 'mengecewakan']"
mohon maaf sebelumbya  kenapa pas saya masukkan kode voucer gb  terus ada notifikasi masuk dan di teruskan untuk scan voucer  setelah sya download alpikasi myxl  terus sya scan ternyata tdk ada apa malahan sya rugi karna voucer yg saya beli  itu ternyata tdk ada apa apa dan setiap login di myxl  biar menggunakan hostpot wifi tetapi keterangan cek koneksi internet maksudnya apa ini bos sudah beli kuota mahal  tetapi tidak bisa di gunakan jadi kedapannya harus di perbaiki lagi,"['mohon', 'maaf', 'sebelumbya', 'kenapa', 'pas', 'saya', 'masukkan', 'kode', 'voucer', 'gb', 'terus', 'ada', 'notifikasi', 'masuk', 'dan', 'di', 'teruskan', 'untuk', 'scan', 'voucer', 'setelah', 'sya', 'download', 'alpikasi', 'myxl', 'terus', 'sya', 'scan', 'ternyata', 'tdk', 'ada', 'apa', 'malahan', 'sya', 'rugi', 'karna', 'voucer', 'yg', 'saya', 'beli', 'itu', 'ternyata', 'tdk', 'ada', 'apa', 'apa', 'dan', 'setiap', 'login', 'di', 'myxl', 'biar', 'menggunakan', 'hostpot', 'wifi', 'tetapi', 'keterangan', 'cek', 'koneksi', 'internet', 'maksudnya', 'apa', 'ini', 'bos', 'sudah', 'beli', 'kuota', 'mahal', 'tetapi', 'tidak', 'bisa', 'di', 'gunakan', 'jadi', 'kedapannya', 'harus', 'di', 'perbaiki', 'lagi']"
kenapa sih setiap buka nya eror  gonta ganti jaringan sama aja  kaya aplikasi ukuran  gb aja  lemot,"['kenapa', 'sih', 'setiap', 'buka', 'nya', 'eror', 'gonta', 'ganti', 'jaringan', 'sama', 'aja', 'kaya', 'aplikasi', 'ukuran', 'gb', 'aja', 'lemot']"
buka youtube bisa wa lancar masuk ke myxl tidak ada koneksi xl sehat,"['buka', 'youtube', 'bisa', 'wa', 'lancar', 'masuk', 'ke', 'myxl', 'tidak', 'ada', 'koneksi', 'xl', 'sehat']"
hari hari kalau mau beli paket lagi masuk my xl susahnya minta ampun  udah pake versi paling baru padahal  ini maaf klo saya bandingkan dengan my telkomsel dan indosat jauh bgt  kedua aplikasi itu on point ga pernah kaya my xl sering kali aku kesulitam login  tolong lah di fix pak  mohon maaf sebelumnya  saya tidak bermaksud apapun  cuma menyampaikan apa yg saya kesalkan  saya juga pengguna xl sejak lama karna dari dulu di daerah saya paling enak xl doang,"['hari', 'hari', 'kalau', 'mau', 'beli', 'paket', 'lagi', 'masuk', 'my', 'xl', 'susahnya', 'minta', 'ampun', 'udah', 'pake', 'versi', 'paling', 'baru', 'padahal', 'ini', 'maaf', 'klo', 'saya', 'bandingkan', 'dengan', 'my', 'telkomsel', 'dan', 'indosat', 'jauh', 'bgt', 'kedua', 'aplikasi', 'itu', 'on', 'point', 'ga', 'pernah', 'kaya', 'my', 'xl', 'sering', 'kali', 'aku', 'kesulitam', 'login', 'tolong', 'lah', 'di', 'fix', 'pak', 'mohon', 'maaf', 'sebelumnya', 'saya', 'tidak', 'bermaksud', 'apapun', 'cuma', 'menyampaikan', 'apa', 'yg', 'saya', 'kesalkan', 'saya', 'juga', 'pengguna', 'xl', 'sejak', 'lama', 'karna', 'dari', 'dulu', 'di', 'daerah', 'saya', 'paling', 'enak', 'xl', 'doang']"
sering gak bs masuk  koneksi internet lah gak konek padahal konek dan ada data ya  terus lama masuk ke aplikasinya juga  tolong di perbaiki  makasih,"['sering', 'gak', 'bs', 'masuk', 'koneksi', 'internet', 'lah', 'gak', 'konek', 'padahal', 'konek', 'dan', 'ada', 'data', 'ya', 'terus', 'lama', 'masuk', 'ke', 'aplikasinya', 'juga', 'tolong', 'di', 'perbaiki', 'makasih']"
sinyal makin hari makin lemot  ini apk buat apa sih  kenapa pas mau dipake malah gagal memuat data terus  astaga,"['sinyal', 'makin', 'hari', 'makin', 'lemot', 'ini', 'apk', 'buat', 'apa', 'sih', 'kenapa', 'pas', 'mau', 'dipake', 'malah', 'gagal', 'memuat', 'data', 'terus', 'astaga']"
lebih baik dari yg dulu terima kasih untuk myxl yg bisa mempermudah cek kuota pulsa dan kalau bisa lebih bnyk gratisan sih ,"['lebih', 'baik', 'dari', 'yg', 'dulu', 'terima', 'kasih', 'untuk', 'myxl', 'yg', 'bisa', 'mempermudah', 'cek', 'kuota', 'pulsa', 'dan', 'kalau', 'bisa', 'lebih', 'bnyk', 'gratisan', 'sih']"
paketnya ekonomis  sesuai dgn saat ini dan di tempat dimana kami tinggal jaringannya oke,"['paketnya', 'ekonomis', 'sesuai', 'dgn', 'saat', 'ini', 'dan', 'di', 'tempat', 'dimana', 'kami', 'tinggal', 'jaringannya', 'oke']"
buruk banget xl buat tlp aja blm bicara uda mati internet jg begitu bgm nih buat apa bayar bulanan kalau hasil nya sangat buruk sekali,"['buruk', 'banget', 'xl', 'buat', 'tlp', 'aja', 'blm', 'bicara', 'uda', 'mati', 'internet', 'jg', 'begitu', 'bgm', 'nih', 'buat', 'apa', 'bayar', 'bulanan', 'kalau', 'hasil', 'nya', 'sangat', 'buruk', 'sekali']"
woyy aplikasi ini knapa si  slalu keluar aplikasi sendiri  tiap log in eror terus gk bisa masuk ke pelayanannya  tolong di perbaiki kesalahannya dan klau tidak bisa di perbaiki gk usah di tampilkan di playstore  hapus aja aplikasi ini,"['woyy', 'aplikasi', 'ini', 'knapa', 'si', 'slalu', 'keluar', 'aplikasi', 'sendiri', 'tiap', 'log', 'in', 'eror', 'terus', 'gk', 'bisa', 'masuk', 'ke', 'pelayanannya', 'tolong', 'di', 'perbaiki', 'kesalahannya', 'dan', 'klau', 'tidak', 'bisa', 'di', 'perbaiki', 'gk', 'usah', 'di', 'tampilkan', 'di', 'playstore', 'hapus', 'aja', 'aplikasi', 'ini']"
lanjutkan jgn ada pengurangan kuota swadaya dan harga kl bs lbh murah lg,"['lanjutkan', 'jgn', 'ada', 'pengurangan', 'kuota', 'swadaya', 'dan', 'harga', 'kl', 'bs', 'lbh', 'murah', 'lg']"
bangun tower di pelosok  negeri biar komunikasi semakin lancar pertahankan harga dan layanan,"['bangun', 'tower', 'di', 'pelosok', 'negeri', 'biar', 'komunikasi', 'semakin', 'lancar', 'pertahankan', 'harga', 'dan', 'layanan']"
aplikasinya memuaskan walapun saya ambil gratisan nya pulsa saya kepotong dan habis my xl the best deh pokoknya,"['aplikasinya', 'memuaskan', 'walapun', 'saya', 'ambil', 'gratisan', 'nya', 'pulsa', 'saya', 'kepotong', 'dan', 'habis', 'my', 'xl', 'the', 'best', 'deh', 'pokoknya']"
 kalau bisa masa aktif kartunya di tingkatkan jadi lebih lama  terima kasih,"['kalau', 'bisa', 'masa', 'aktif', 'kartunya', 'di', 'tingkatkan', 'jadi', 'lebih', 'lama', 'terima', 'kasih']"
aplikasi ini sangat bagusmemberikan kuota dengan harga yg murah jadi saya bisa membeli nyakarna saya masih kelas smp jadi belom bisa cari duit sendiriterima kasih myxl karna telah memberi pelayanan terbaik untuk penggunanya ,"['aplikasi', 'ini', 'sangat', 'bagusmemberikan', 'kuota', 'dengan', 'harga', 'yg', 'murah', 'jadi', 'saya', 'bisa', 'membeli', 'nyakarna', 'saya', 'masih', 'kelas', 'smp', 'jadi', 'belom', 'bisa', 'cari', 'duit', 'sendiriterima', 'kasih', 'myxl', 'karna', 'telah', 'memberi', 'pelayanan', 'terbaik', 'untuk', 'penggunanya']"
mantap xl  pertahakan performa bonusanya trus  agar pengguna xl semakin betah  dan yang belum bisa beralih,"['mantap', 'xl', 'pertahakan', 'performa', 'bonusanya', 'trus', 'agar', 'pengguna', 'xl', 'semakin', 'betah', 'dan', 'yang', 'belum', 'bisa', 'beralih']"
jaringannya skrg butut  lancar  pas jam malam ampe jam pagi doang  pindah ke yg lain aja apa gmn ini hmm,"['jaringannya', 'skrg', 'butut', 'lancar', 'pas', 'jam', 'malam', 'ampe', 'jam', 'pagi', 'doang', 'pindah', 'ke', 'yg', 'lain', 'aja', 'apa', 'gmn', 'ini', 'hmm']"
selanjutnya jangan seperti kemaren  minggu sekali di update mau isi ulang data harus di update dulu keseringan di update juga malas untuk membuka apl ini,"['selanjutnya', 'jangan', 'seperti', 'kemaren', 'minggu', 'sekali', 'di', 'update', 'mau', 'isi', 'ulang', 'data', 'harus', 'di', 'update', 'dulu', 'keseringan', 'di', 'update', 'juga', 'malas', 'untuk', 'membuka', 'apl', 'ini']"
xl sekarang jaringan nya aga lemot gitu  kuota nya masih banyak tp suka loading terus  knpa ya,"['xl', 'sekarang', 'jaringan', 'nya', 'aga', 'lemot', 'gitu', 'kuota', 'nya', 'masih', 'banyak', 'tp', 'suka', 'loading', 'terus', 'knpa', 'ya']"
percuma paket banyak gak bisa dipakai makan hati kesal buang  uang saja mending dipakai sedekah sekalian  selalu gangguan lelet lemot  utk yg lain semoga jgn jd korban php xl  iklan promo hanya bacot,"['percuma', 'paket', 'banyak', 'gak', 'bisa', 'dipakai', 'makan', 'hati', 'kesal', 'buang', 'uang', 'saja', 'mending', 'dipakai', 'sedekah', 'sekalian', 'selalu', 'gangguan', 'lelet', 'lemot', 'utk', 'yg', 'lain', 'semoga', 'jgn', 'jd', 'korban', 'php', 'xl', 'iklan', 'promo', 'hanya', 'bacot']"
xl  gimana nih  saya sudah masukkan digit angka di aplikasi untuk isi ulang  tapi tidak masuk  nyesel punya internet kayak gini,"['xl', 'gimana', 'nih', 'saya', 'sudah', 'masukkan', 'digit', 'angka', 'di', 'aplikasi', 'untuk', 'isi', 'ulang', 'tapi', 'tidak', 'masuk', 'nyesel', 'punya', 'internet', 'kayak', 'gini']"
xl axiata memang mantap salah satu layanan terbaik pulsa tidak berkurang walau kuota internet habis terimakasih xl terus berikan layanan terbaik mu,"['xl', 'axiata', 'memang', 'mantap', 'salah', 'satu', 'layanan', 'terbaik', 'pulsa', 'tidak', 'berkurang', 'walau', 'kuota', 'internet', 'habis', 'terimakasih', 'xl', 'terus', 'berikan', 'layanan', 'terbaik', 'mu']"
xl binatang masa sinyal pasti ganti trus hilang mulu gimana mau main binatang provider gagal  nyusahin orang aja mending tutup aja ngeselin sumpah binatang ini,"['xl', 'binatang', 'masa', 'sinyal', 'pasti', 'ganti', 'trus', 'hilang', 'mulu', 'gimana', 'mau', 'main', 'binatang', 'provider', 'gagal', 'nyusahin', 'orang', 'aja', 'mending', 'tutup', 'aja', 'ngeselin', 'sumpah', 'binatang', 'ini']"
mantap harganya kalau bisa tolong lah di tingkatkan lagi karna xl kekuatan sinyalnya lemah betul  kalah dengan telkomsel &,"['mantap', 'harganya', 'kalau', 'bisa', 'tolong', 'lah', 'di', 'tingkatkan', 'lagi', 'karna', 'xl', 'kekuatan', 'sinyalnya', 'lemah', 'betul', 'kalah', 'dengan', 'telkomsel', '&']"
aku ngeluh di jaringan internet masih low di daerah saya malah kadang hilang harga paketnya murah semoga kedepannya jaringan merata smpai pelosok biar bisa saingin tuh provaider sebelah yg harga paketnya selangit,"['aku', 'ngeluh', 'di', 'jaringan', 'internet', 'masih', 'low', 'di', 'daerah', 'saya', 'malah', 'kadang', 'hilang', 'harga', 'paketnya', 'murah', 'semoga', 'kedepannya', 'jaringan', 'merata', 'smpai', 'pelosok', 'biar', 'bisa', 'saingin', 'tuh', 'provaider', 'sebelah', 'yg', 'harga', 'paketnya', 'selangit']"
xl prioritas jangan asyik sms ini itu ini itu suruh beli kuota ini itu ini itu internet kalian macem kaleng kaleng kapan diperbaiki  udah berapa lama kalian beroperasi sama kalah ama layanan lain contoh first media,"['xl', 'prioritas', 'jangan', 'asyik', 'sms', 'ini', 'itu', 'ini', 'itu', 'suruh', 'beli', 'kuota', 'ini', 'itu', 'ini', 'itu', 'internet', 'kalian', 'macem', 'kaleng', 'kaleng', 'kapan', 'diperbaiki', 'udah', 'berapa', 'lama', 'kalian', 'beroperasi', 'sama', 'kalah', 'ama', 'layanan', 'lain', 'contoh', 'first', 'media']"
jaringan xl di denpasar dan nusa penida ancur udah hampir bulan ini gada perubahan kayak kehabisan kuota  mengecewakan  tolong dong bagi pihak yang berwenang kunjungi dan di perbaiki keburu pada ganti ke telkomsel tuhh,"['jaringan', 'xl', 'di', 'denpasar', 'dan', 'nusa', 'penida', 'ancur', 'udah', 'hampir', 'bulan', 'ini', 'gada', 'perubahan', 'kayak', 'kehabisan', 'kuota', 'mengecewakan', 'tolong', 'dong', 'bagi', 'pihak', 'yang', 'berwenang', 'kunjungi', 'dan', 'di', 'perbaiki', 'keburu', 'pada', 'ganti', 'ke', 'telkomsel', 'tuhh']"
selamat malam min  saya sudah beli paket combo plus  rb  gb hari  gimana caranya ya ngambil bonus kuota yuo tube  gb padahal sms notifikasi masuk mohon pencerahannya terima kasih,"['selamat', 'malam', 'min', 'saya', 'sudah', 'beli', 'paket', 'combo', 'plus', 'rb', 'gb', 'hari', 'gimana', 'caranya', 'ya', 'ngambil', 'bonus', 'kuota', 'yuo', 'tube', 'gb', 'padahal', 'sms', 'notifikasi', 'masuk', 'mohon', 'pencerahannya', 'terima', 'kasih']"
kecepatan download sangat rendah padahal gue udah ubah pengaturan apn tapi tetap aja lemot saat mendownload  cek pakai aplikasi speedcheckpro memang koneksi xl untuk download sangat rendah  apakah karena pihak xl lebih memprioritaskan kecepatan koneksi yg lebih bagus untuk layanan baru yaitu liveon  gue tinggal didaerah elit jakarta selatan yaitu kebayoran baru  ternyata gak pengaruh tetap aja koneksi jaringan xl lebih jelek daripada operator lain,"['kecepatan', 'download', 'sangat', 'rendah', 'padahal', 'gue', 'udah', 'ubah', 'pengaturan', 'apn', 'tapi', 'tetap', 'aja', 'lemot', 'saat', 'mendownload', 'cek', 'pakai', 'aplikasi', 'speedcheckpro', 'memang', 'koneksi', 'xl', 'untuk', 'download', 'sangat', 'rendah', 'apakah', 'karena', 'pihak', 'xl', 'lebih', 'memprioritaskan', 'kecepatan', 'koneksi', 'yg', 'lebih', 'bagus', 'untuk', 'layanan', 'baru', 'yaitu', 'liveon', 'gue', 'tinggal', 'didaerah', 'elit', 'jakarta', 'selatan', 'yaitu', 'kebayoran', 'baru', 'ternyata', 'gak', 'pengaruh', 'tetap', 'aja', 'koneksi', 'jaringan', 'xl', 'lebih', 'jelek', 'daripada', 'operator', 'lain']"
